"Access","Time (UTCG)","Noise Density (dBW/Hz)","S/T SNR1 (dB)","S/T PDet1","S/T Integrated SNR (dB)","S/T Integrated PDet","S/T Pulses Integrated","S/T Integration Time (sec)","S/T Dwell Time (sec)","S/T Noise Bandwidth (MHz)","S/T Noise Power (dBW)","S/T Ambig Tgt Velocity (m/s)","S/T Ambig MLC Velocity (m/s)","S/T Ambig Tgt Range (km)","S/T Integ. Det. Thresh. (dB)","S/T Integ. CFAR Multiple"
2,1 May 2024 19:59:52.000,-203.975159,2.7284,0.014159,16.1526,0.978672,22,0.0210,0.0218,30.000,-129.204,4.314,0.000,113.615706,16.4188,0.000000
2,1 May 2024 19:59:55.000,-203.975159,2.6160,0.013355,16.0402,0.973226,22,0.0210,0.0218,30.000,-129.204,4.300,0.000,114.353386,16.4188,0.000000
2,1 May 2024 19:59:58.000,-203.975159,2.5043,0.012603,16.1215,0.974141,23,0.0220,0.0228,30.000,-129.204,4.286,0.000,115.091107,16.5543,0.000000
2,1 May 2024 20:00:01.000,-203.975159,2.3933,0.011898,16.0105,0.967792,23,0.0220,0.0228,30.000,-129.204,4.272,0.000,115.828870,16.5543,0.000000
2,1 May 2024 20:00:04.000,-203.975159,2.2830,0.011239,16.0851,0.968598,24,0.0230,0.0238,30.000,-129.204,4.259,0.000,116.566672,16.6847,0.000000
2,1 May 2024 20:00:07.000,-203.975159,2.1733,0.010622,16.1527,0.968771,25,0.0240,0.0248,30.000,-129.204,4.246,0.000,117.304515,16.8105,0.000000
2,1 May 2024 20:00:10.000,-203.975159,2.0644,0.010044,16.0438,0.961553,25,0.0240,0.0248,30.000,-129.204,4.233,0.000,118.042396,16.8105,0.000000
2,1 May 2024 20:00:13.000,-203.975159,1.9562,0.009503,16.1059,0.961791,26,0.0250,0.0258,30.000,-129.204,4.221,0.000,118.780315,16.9333,0.000000
2,1 May 2024 20:00:16.000,-203.975159,1.8486,0.008996,16.1622,0.961867,27,0.0260,0.0268,30.000,-129.204,4.209,0.000,119.518272,17.0512,0.000000
2,1 May 2024 20:00:19.000,-203.975159,1.7416,0.008300,16.0553,0.953140,27,0.0260,0.0268,30.000,-129.204,4.197,0.000,120.256264,17.0512,0.000000
2,1 May 2024 20:00:22.000,-203.975159,1.6353,0.007882,16.1069,0.952950,28,0.0270,0.0278,30.000,-129.204,4.185,0.000,120.994293,17.1655,0.000000
2,1 May 2024 20:00:25.000,-203.975159,1.5297,0.007489,16.0013,0.943297,28,0.0270,0.0278,30.000,-129.204,4.173,0.000,121.732357,17.1655,0.000000
2,1 May 2024 20:00:28.000,-203.975159,1.4247,0.007119,16.0487,0.942358,29,0.0280,0.0288,30.000,-129.204,4.162,0.000,122.470456,17.2768,0.000000
2,1 May 2024 20:00:31.000,-203.975159,1.3203,0.006770,16.0915,0.941633,30,0.0290,0.0298,30.000,-129.204,4.150,0.000,123.208589,17.3839,0.000000
2,1 May 2024 20:00:34.000,-203.975159,1.2165,0.006441,16.1301,0.940192,31,0.0300,0.0308,30.000,-129.204,4.139,0.000,123.946755,17.4885,0.000000
2,1 May 2024 20:00:37.000,-203.975159,1.1134,0.006131,16.0270,0.928959,31,0.0300,0.0308,30.000,-129.204,4.129,0.000,124.684954,17.4885,0.000000
2,1 May 2024 20:00:40.000,-203.975159,1.0108,0.005839,16.0623,0.926960,32,0.0310,0.0318,30.000,-129.204,4.118,0.000,125.423186,17.5907,0.000000
2,1 May 2024 20:00:43.000,-203.975159,0.9089,0.005563,16.0940,0.925188,33,0.0320,0.0328,30.000,-129.204,4.107,0.000,126.161449,17.6896,0.000000
2,1 May 2024 20:00:46.000,-203.975159,0.8075,0.005303,16.1223,0.922609,34,0.0330,0.0338,30.000,-129.204,4.097,0.000,126.899744,17.7864,0.000000
2,1 May 2024 20:00:49.000,-203.975159,0.7067,0.005058,16.0215,0.909445,34,0.0330,0.0339,30.000,-129.204,4.087,0.000,127.638069,17.7864,0.000000
2,1 May 2024 20:00:52.000,-203.975159,0.6065,0.004826,16.0472,0.906446,35,0.0340,0.0349,30.000,-129.204,4.077,0.000,128.376424,17.8803,0.000000
2,1 May 2024 20:00:55.000,-203.975159,0.5069,0.004608,16.0699,0.902921,36,0.0350,0.0359,30.000,-129.204,4.067,0.000,129.114809,17.9725,0.000000
2,1 May 2024 20:00:58.000,-203.975159,0.4078,0.004248,16.0898,0.899604,37,0.0360,0.0369,30.000,-129.204,4.058,0.000,129.853223,18.0620,0.000000
2,1 May 2024 20:01:01.000,-203.975159,0.3093,0.004069,16.1071,0.895732,38,0.0370,0.0379,30.000,-129.204,4.048,0.000,130.591666,18.1489,0.000000
2,1 May 2024 20:01:04.000,-203.975159,0.2114,0.003900,16.0092,0.880134,38,0.0370,0.0379,30.000,-129.204,4.039,0.000,131.330137,18.1489,0.000000
2,1 May 2024 20:01:07.000,-203.975159,0.1139,0.003738,16.0246,0.875351,39,0.0380,0.0389,30.000,-129.204,4.030,0.000,132.068635,18.2347,0.000000
2,1 May 2024 20:01:10.000,-203.975159,0.0171,0.003585,16.0377,0.870363,40,0.0390,0.0399,30.000,-129.204,4.021,0.000,132.807161,18.3181,0.000000
2,1 May 2024 20:01:13.000,-203.975159,-0.0793,0.003439,16.0486,0.864698,41,0.0400,0.0409,30.000,-129.204,4.012,0.000,133.545714,18.4006,0.000000
2,1 May 2024 20:01:16.000,-203.975159,-0.1751,0.003301,16.0574,0.859189,42,0.0410,0.0419,30.000,-129.204,4.004,0.000,134.284293,18.4799,0.000000
2,1 May 2024 20:01:19.000,-203.975159,-0.2704,0.003169,16.0643,0.852836,43,0.0420,0.0429,30.000,-129.204,3.995,0.000,135.022898,18.5589,0.000000
2,1 May 2024 20:01:22.000,-203.975159,-0.3651,0.003044,16.0694,0.846536,44,0.0430,0.0439,30.000,-129.204,3.987,0.000,135.761528,18.6351,0.000000
2,1 May 2024 20:01:25.000,-203.975159,-0.4594,0.002925,16.0727,0.839838,45,0.0440,0.0449,30.000,-129.204,3.978,0.000,136.500184,18.7110,0.000000
2,1 May 2024 20:01:28.000,-203.975159,-0.5532,0.002812,16.0744,0.832845,46,0.0450,0.0459,30.000,-129.204,3.970,0.000,137.238864,18.7843,0.000000
2,1 May 2024 20:01:31.000,-203.975159,-0.6464,0.002705,16.0746,0.825026,47,0.0460,0.0469,30.000,-129.204,3.962,0.000,137.977568,18.8572,0.000000
2,1 May 2024 20:01:34.000,-203.975159,-0.7392,0.002602,16.0732,0.817305,48,0.0470,0.0479,30.000,-129.204,3.954,0.000,138.716296,18.9278,0.000000
2,1 May 2024 20:01:37.000,-203.975159,-0.8314,0.002505,16.0705,0.808333,49,0.0480,0.0489,30.000,-129.204,3.947,0.000,139.455048,18.9983,0.000000
2,1 May 2024 20:01:40.000,-203.975159,-0.9232,0.002412,16.0665,0.799862,50,0.0490,0.0499,30.000,-129.204,3.939,0.000,140.193823,19.0664,0.000000
2,1 May 2024 20:01:43.000,-203.975159,-1.0145,0.002323,16.0612,0.790829,51,0.0500,0.0509,30.000,-129.204,3.931,0.000,140.932621,19.1338,0.000000
2,1 May 2024 20:01:46.000,-203.975159,-1.1054,0.002239,16.0547,0.781204,52,0.0510,0.0519,30.000,-129.204,3.924,0.000,141.671441,19.2005,0.000000
2,1 May 2024 20:01:49.000,-203.975159,-1.1957,0.002159,16.0470,0.771770,53,0.0520,0.0530,30.000,-129.204,3.917,0.000,142.410283,19.2651,0.000000
2,1 May 2024 20:01:52.000,-203.975159,-1.2856,0.002082,16.0383,0.761747,54,0.0530,0.0540,30.000,-129.204,3.910,0.000,143.149148,19.3290,0.000000
2,1 May 2024 20:01:55.000,-203.975159,-1.3751,0.001924,16.0286,0.751109,55,0.0540,0.0550,30.000,-129.204,3.903,0.000,143.888034,19.3925,0.000000
2,1 May 2024 20:01:58.000,-203.975159,-1.4640,0.001861,16.0178,0.740732,56,0.0550,0.0560,30.000,-129.204,3.896,0.000,144.626942,19.4539,0.000000
2,1 May 2024 20:02:01.000,-203.975159,-1.5526,0.001801,16.0062,0.729746,57,0.0560,0.0570,30.000,-129.204,3.889,0.000,145.365869,19.5149,0.000000
2,1 May 2024 20:02:04.000,-203.975159,-1.6407,0.001744,16.0679,0.729430,59,0.0580,0.0590,30.000,-129.204,3.882,0.000,146.104818,19.6341,0.000000
2,1 May 2024 20:02:07.000,-203.975159,-1.7283,0.001689,16.0532,0.717764,60,0.0590,0.0600,30.000,-129.204,3.876,0.000,146.843786,19.6925,0.000000
2,1 May 2024 20:02:10.000,-203.975159,-1.8155,0.001636,16.0378,0.705950,61,0.0600,0.0610,30.000,-129.204,3.869,0.000,147.582775,19.7498,0.000000
2,1 May 2024 20:02:13.000,-203.975159,-1.9023,0.001585,16.0216,0.694011,62,0.0610,0.0620,30.000,-129.204,3.863,0.000,148.321782,19.8061,0.000000
2,1 May 2024 20:02:16.000,-203.975159,-1.9886,0.001537,16.0048,0.681431,63,0.0620,0.0630,30.000,-129.204,3.856,0.000,149.060810,19.8622,0.000000
2,1 May 2024 20:02:19.000,-203.975159,-2.0745,0.001490,16.0546,0.679211,65,0.0640,0.0650,30.000,-129.204,3.850,0.000,149.799856,19.9714,0.000000
2,1 May 2024 20:02:22.000,-203.975159,-2.1600,0.001445,16.0354,0.666497,66,0.0650,0.0660,30.000,-129.204,3.844,0.000,0.642692,20.0247,0.000000
2,1 May 2024 20:02:25.000,-203.975159,-2.2451,0.001402,16.0156,0.653711,67,0.0660,0.0670,30.000,-129.204,3.838,0.000,1.381775,20.0770,0.000000
2,1 May 2024 20:02:28.000,-203.975159,-2.3298,0.001361,16.0587,0.650159,69,0.0680,0.0690,30.000,-129.204,3.832,0.000,2.120876,20.1808,0.000000
2,1 May 2024 20:02:31.000,-203.975159,-2.4140,0.001321,16.0370,0.636716,70,0.0690,0.0700,30.000,-129.204,3.826,0.000,2.859995,20.2315,0.000000
2,1 May 2024 20:02:34.000,-203.975159,-2.4979,0.001283,16.0147,0.623238,71,0.0700,0.0710,30.000,-129.204,3.820,0.000,3.599132,20.2813,0.000000
2,1 May 2024 20:02:37.000,-203.975159,-2.5813,0.001246,16.0519,0.618955,73,0.0720,0.0730,30.000,-129.204,3.814,0.000,4.338287,20.3796,0.000000
2,1 May 2024 20:02:40.000,-203.975159,-2.6644,0.001211,16.0279,0.605487,74,0.0730,0.0740,30.000,-129.204,3.809,0.000,5.077458,20.4272,0.000000
2,1 May 2024 20:02:43.000,-203.975159,-2.7471,0.001177,16.0036,0.591387,75,0.0740,0.0750,30.000,-129.204,3.803,0.000,5.816646,20.4749,0.000000
2,1 May 2024 20:02:46.000,-203.975159,-2.8293,0.001144,16.0356,0.586439,77,0.0760,0.0770,30.000,-129.204,3.798,0.000,6.555851,20.5683,0.000000
2,1 May 2024 20:02:49.000,-203.975159,-2.9112,0.001113,16.0097,0.572411,78,0.0770,0.0780,30.000,-129.204,3.792,0.000,7.295072,20.6140,0.000000
2,1 May 2024 20:02:52.000,-203.975159,-2.9927,0.001083,16.0382,0.566794,80,0.0790,0.0801,30.000,-129.204,3.787,0.000,8.034310,20.7042,0.000000
2,1 May 2024 20:02:55.000,-203.975159,-3.0738,0.001054,16.0110,0.552190,81,0.0800,0.0811,30.000,-129.204,3.782,0.000,8.773563,20.7489,0.000000
2,1 May 2024 20:02:58.000,-203.975159,-3.1546,0.001026,16.0362,0.545908,83,0.0820,0.0831,30.000,-129.204,3.777,0.000,9.512832,20.8363,0.000000
2,1 May 2024 20:03:01.000,-203.975159,-3.2350,0.000999,16.0078,0.531463,84,0.0830,0.0841,30.000,-129.204,3.772,0.000,10.252117,20.8792,0.000000
2,1 May 2024 20:03:04.000,-203.975159,-3.3150,0.000973,16.0300,0.525272,86,0.0850,0.0861,30.000,-129.204,3.766,0.000,10.991417,20.9633,0.000000
2,1 May 2024 20:03:07.000,-203.975159,-3.3946,0.000948,16.0006,0.511054,87,0.0860,0.0871,30.000,-129.204,3.762,0.000,11.730732,21.0046,0.000000
2,1 May 2024 20:03:10.000,-203.975159,-3.4739,0.000924,16.0200,0.504259,89,0.0880,0.0891,30.000,-129.204,3.757,0.000,12.470062,21.0863,0.000000
2,1 May 2024 20:03:13.000,-203.975159,-3.5528,0.000901,16.0376,0.496745,91,0.0900,0.0911,30.000,-129.204,3.752,0.000,13.209406,21.1669,0.000000
2,1 May 2024 20:03:16.000,-203.975159,-3.6314,0.000879,16.0065,0.482157,92,0.0910,0.0921,30.000,-129.204,3.747,0.000,13.948765,21.2065,0.000000
2,1 May 2024 20:03:19.000,-203.975159,-3.7096,0.000814,16.0217,0.474824,94,0.0930,0.0941,30.000,-129.204,3.742,0.000,14.688139,21.2843,0.000000
2,1 May 2024 20:03:22.000,-203.975159,-3.7875,0.000796,16.0352,0.467572,96,0.0950,0.0961,30.000,-129.204,3.738,0.000,15.427527,21.3603,0.000000
2,1 May 2024 20:03:25.000,-203.975159,-3.8650,0.000779,16.0027,0.453476,97,0.0960,0.0971,30.000,-129.204,3.733,0.000,16.166929,21.3976,0.000000
2,1 May 2024 20:03:28.000,-203.975159,-3.9422,0.000762,16.0142,0.445677,99,0.0980,0.0991,30.000,-129.204,3.729,0.000,16.906345,21.4718,0.000000
2,1 May 2024 20:03:31.000,-203.975159,-4.0190,0.000745,16.0242,0.437982,101,0.1000,0.1011,30.000,-129.204,3.724,0.000,17.645775,21.5445,0.000000
2,1 May 2024 20:03:34.000,-203.975159,-4.0955,0.000729,16.0329,0.429580,103,0.1020,0.1031,30.000,-129.204,3.720,0.000,18.385218,21.6164,0.000000
2,1 May 2024 20:03:37.000,-203.975159,-4.1717,0.000714,16.0402,0.422127,105,0.1040,0.1051,30.000,-129.204,3.715,0.000,19.124673,21.6860,0.000000
2,1 May 2024 20:03:40.000,-203.975159,-4.2475,0.000699,16.0055,0.408180,106,0.1050,0.1061,30.000,-129.204,3.711,0.000,19.864143,21.7206,0.000000
2,1 May 2024 20:03:43.000,-203.975159,-4.3230,0.000685,16.0112,0.399396,108,0.1070,0.1081,30.000,-129.204,3.707,0.000,20.603624,21.7898,0.000000
2,1 May 2024 20:03:46.000,-203.975159,-4.3982,0.000670,16.0157,0.391591,110,0.1090,0.1101,30.000,-129.204,3.703,0.000,21.343119,21.8567,0.000000
2,1 May 2024 20:03:49.000,-203.975159,-4.4731,0.000657,16.0191,0.383096,112,0.1110,0.1121,30.000,-129.204,3.699,0.000,22.082626,21.9231,0.000000
2,1 May 2024 20:03:52.000,-203.975159,-4.5476,0.000644,16.0214,0.375610,114,0.1130,0.1142,30.000,-129.204,3.695,0.000,22.822145,21.9874,0.000000
2,1 May 2024 20:03:55.000,-203.975159,-4.6218,0.000631,16.0227,0.366589,116,0.1150,0.1162,30.000,-129.204,3.691,0.000,23.561677,22.0522,0.000000
2,1 May 2024 20:03:58.000,-203.975159,-4.6957,0.000618,16.0231,0.358593,118,0.1170,0.1182,30.000,-129.204,3.687,0.000,24.301220,22.1149,0.000000
2,1 May 2024 20:04:01.000,-203.975159,-4.7693,0.000606,16.0225,0.350778,120,0.1190,0.1202,30.000,-129.204,3.683,0.000,25.040776,22.1765,0.000000
2,1 May 2024 20:04:04.000,-203.975159,-4.8426,0.000594,16.0210,0.342288,122,0.1210,0.1222,30.000,-129.204,3.679,0.000,25.780343,22.2378,0.000000
2,1 May 2024 20:04:07.000,-203.975159,-4.9156,0.000583,16.0186,0.333987,124,0.1230,0.1242,30.000,-129.204,3.675,0.000,26.519922,22.2980,0.000000
2,1 May 2024 20:04:10.000,-203.975159,-4.9883,0.000572,16.0154,0.325665,126,0.1250,0.1262,30.000,-129.204,3.671,0.000,27.259512,22.3575,0.000000
2,1 May 2024 20:04:13.000,-203.975159,-5.0607,0.000561,16.0114,0.317757,128,0.1270,0.1282,30.000,-129.204,3.668,0.000,27.999114,22.4156,0.000000
2,1 May 2024 20:04:16.000,-203.975159,-5.1327,0.000551,16.0067,0.309621,130,0.1290,0.1302,30.000,-129.204,3.664,0.000,28.738726,22.4732,0.000000
2,1 May 2024 20:04:19.000,-203.975159,-5.2045,0.000541,16.0012,0.301691,132,0.1310,0.1322,30.000,-129.204,3.660,0.000,29.478350,22.5299,0.000000
2,1 May 2024 20:04:22.000,-203.975159,-5.2760,0.000531,16.0273,0.297182,135,0.1340,0.1352,30.000,-129.204,3.657,0.000,30.217984,22.6138,0.000000
2,1 May 2024 20:04:25.000,-203.975159,-5.3472,0.000521,16.0200,0.289187,137,0.1360,0.1372,30.000,-129.204,3.653,0.000,30.957630,22.6687,0.000000
2,1 May 2024 20:04:28.000,-203.975159,-5.4181,0.000512,16.0121,0.281410,139,0.1380,0.1392,30.000,-129.204,3.650,0.000,31.697285,22.7227,0.000000
2,1 May 2024 20:04:31.000,-203.975159,-5.4887,0.000503,16.0035,0.273850,141,0.1400,0.1412,30.000,-129.204,3.646,0.000,32.436952,22.7758,0.000000
2,1 May 2024 20:04:34.000,-203.975159,-5.5590,0.000494,16.0246,0.269085,144,0.1430,0.1442,30.000,-129.204,3.643,0.000,33.176628,22.8548,0.000000
2,1 May 2024 20:04:37.000,-203.975159,-5.6291,0.000486,16.0145,0.261487,146,0.1450,0.1462,30.000,-129.204,3.640,0.000,33.916316,22.9064,0.000000
2,1 May 2024 20:04:40.000,-203.975159,-5.6988,0.000478,16.0038,0.254112,148,0.1470,0.1482,30.000,-129.204,3.636,0.000,34.656012,22.9572,0.000000
2,1 May 2024 20:04:43.000,-203.975159,-5.7683,0.000469,16.0214,0.249398,151,0.1500,0.1512,30.000,-129.204,3.633,0.000,35.395720,23.0327,0.000000
2,1 May 2024 20:04:46.000,-203.975159,-5.8375,0.000462,16.0094,0.242000,153,0.1520,0.1532,30.000,-129.204,3.630,0.000,36.135436,23.0822,0.000000
2,1 May 2024 20:04:49.000,-203.975159,-5.9065,0.000454,16.0248,0.237604,156,0.1550,0.1562,30.000,-129.204,3.627,0.000,36.875163,23.1550,0.000000
2,1 May 2024 20:04:52.000,-203.975159,-5.9752,0.000447,16.0114,0.230190,158,0.1570,0.1583,30.000,-129.204,3.623,0.000,37.614899,23.2032,0.000000
2,1 May 2024 20:04:55.000,-203.975159,-6.0436,0.000439,16.0247,0.225698,161,0.1600,0.1613,30.000,-129.204,3.620,0.000,38.354645,23.2740,0.000000
2,1 May 2024 20:04:58.000,-203.975159,-6.1117,0.000432,16.0102,0.218694,163,0.1620,0.1633,30.000,-129.204,3.617,0.000,39.094400,23.3205,0.000000
2,1 May 2024 20:05:01.000,-203.975159,-6.1795,0.000426,16.0215,0.214116,166,0.1650,0.1663,30.000,-129.204,3.614,0.000,39.834165,23.3895,0.000000
2,1 May 2024 20:05:04.000,-203.975159,-6.2471,0.000419,16.0059,0.207521,168,0.1670,0.1683,30.000,-129.204,3.611,0.000,40.573939,23.4345,0.000000
2,1 May 2024 20:05:07.000,-203.975159,-6.3145,0.000412,16.0155,0.202865,171,0.1700,0.1713,30.000,-129.204,3.608,0.000,41.313721,23.5017,0.000000
2,1 May 2024 20:05:10.000,-203.975159,-6.3816,0.000406,16.0239,0.198363,174,0.1730,0.1743,30.000,-129.204,3.605,0.000,42.053513,23.5676,0.000000
2,1 May 2024 20:05:13.000,-203.975159,-6.4484,0.000400,16.0067,0.191949,176,0.1750,0.1763,30.000,-129.204,3.602,0.000,42.793313,23.6109,0.000000
2,1 May 2024 20:05:16.000,-203.975159,-6.5150,0.000394,16.0136,0.187379,179,0.1780,0.1793,30.000,-129.204,3.599,0.000,43.533123,23.6752,0.000000
2,1 May 2024 20:05:19.000,-203.975159,-6.5813,0.000388,16.0194,0.182965,182,0.1810,0.1823,30.000,-129.204,3.597,0.000,44.272940,23.7384,0.000000
2,1 May 2024 20:05:22.000,-203.975159,-6.6473,0.000383,16.0008,0.177135,184,0.1830,0.1843,30.000,-129.204,3.594,0.000,45.012767,23.7796,0.000000
2,1 May 2024 20:05:25.000,-203.975159,-6.7132,0.000377,16.0053,0.172660,187,0.1860,0.1873,30.000,-129.204,3.591,0.000,45.752602,23.8415,0.000000
2,1 May 2024 20:05:28.000,-203.975159,-6.7787,0.000372,16.0088,0.168339,190,0.1890,0.1903,30.000,-129.204,3.588,0.000,46.492445,23.9022,0.000000
2,1 May 2024 20:05:31.000,-203.975159,-6.8440,0.000366,16.0115,0.164173,193,0.1920,0.1933,30.000,-129.204,3.586,0.000,47.232296,23.9620,0.000000
2,1 May 2024 20:05:34.000,-203.975159,-6.9091,0.000361,16.0134,0.160159,196,0.1950,0.1963,30.000,-129.204,3.583,0.000,47.972156,24.0207,0.000000
2,1 May 2024 20:05:37.000,-203.975159,-6.9740,0.000356,16.0146,0.155912,199,0.1980,0.1993,30.000,-129.204,3.580,0.000,48.712024,24.0789,0.000000
2,1 May 2024 20:05:40.000,-203.975159,-7.0386,0.000352,16.0150,0.151819,202,0.2010,0.2023,30.000,-129.204,3.578,0.000,49.451900,24.1362,0.000000
2,1 May 2024 20:05:43.000,-203.975159,-7.1029,0.000347,16.0146,0.147877,205,0.2040,0.2053,30.000,-129.204,3.575,0.000,50.191783,24.1926,0.000000
2,1 May 2024 20:05:46.000,-203.975159,-7.1670,0.000342,16.0136,0.144083,208,0.2070,0.2083,30.000,-129.204,3.573,0.000,50.931675,24.2481,0.000000
2,1 May 2024 20:05:49.000,-203.975159,-7.2309,0.000321,16.0119,0.140065,211,0.2100,0.2113,30.000,-129.204,3.570,0.000,51.671574,24.3032,0.000000
2,1 May 2024 20:05:52.000,-203.975159,-7.2946,0.000317,16.0096,0.136197,214,0.2130,0.2143,30.000,-129.204,3.568,0.000,52.411480,24.3575,0.000000
2,1 May 2024 20:05:55.000,-203.975159,-7.3580,0.000313,16.0066,0.132474,217,0.2160,0.2174,30.000,-129.204,3.565,0.000,53.151395,24.4110,0.000000
2,1 May 2024 20:05:58.000,-203.975159,-7.4212,0.000310,16.0031,0.128894,220,0.2190,0.2204,30.000,-129.204,3.563,0.000,53.891316,24.4636,0.000000
2,1 May 2024 20:06:01.000,-203.975159,-7.4841,0.000306,16.0183,0.126371,224,0.2230,0.2244,30.000,-129.204,3.560,0.000,54.631245,24.5330,0.000000
2,1 May 2024 20:06:04.000,-203.975159,-7.5469,0.000303,16.0134,0.122699,227,0.2260,0.2274,30.000,-129.204,3.558,0.000,55.371182,24.5843,0.000000
2,1 May 2024 20:06:07.000,-203.975159,-7.6094,0.000299,16.0079,0.119168,230,0.2290,0.2304,30.000,-129.204,3.555,0.000,56.111125,24.6350,0.000000
2,1 May 2024 20:06:10.000,-203.975159,-7.6717,0.000296,16.0019,0.115774,233,0.2320,0.2334,30.000,-129.204,3.553,0.000,56.851076,24.6849,0.000000
2,1 May 2024 20:06:13.000,-203.975159,-7.7337,0.000293,16.0138,0.113372,237,0.2360,0.2374,30.000,-129.204,3.551,0.000,57.591034,24.7506,0.000000
2,1 May 2024 20:06:16.000,-203.975159,-7.7956,0.000290,16.0065,0.110226,240,0.2390,0.2404,30.000,-129.204,3.548,0.000,58.330998,24.7989,0.000000
2,1 May 2024 20:06:19.000,-203.975159,-7.8572,0.000287,16.0167,0.107709,244,0.2430,0.2444,30.000,-129.204,3.546,0.000,59.070970,24.8630,0.000000
2,1 May 2024 20:06:22.000,-203.975159,-7.9186,0.000284,16.0084,0.104473,247,0.2460,0.2474,30.000,-129.204,3.544,0.000,59.810948,24.9103,0.000000
2,1 May 2024 20:06:25.000,-203.975159,-7.9798,0.000281,16.0169,0.102175,251,0.2500,0.2514,30.000,-129.204,3.542,0.000,60.550934,24.9725,0.000000
2,1 May 2024 20:06:28.000,-203.975159,-8.0408,0.000278,16.0076,0.099178,254,0.2530,0.2544,30.000,-129.204,3.540,0.000,61.290925,25.0184,0.000000
2,1 May 2024 20:06:31.000,-203.975159,-8.1015,0.000275,16.0147,0.096768,258,0.2570,0.2584,30.000,-129.204,3.537,0.000,62.030923,25.0792,0.000000
2,1 May 2024 20:06:34.000,-203.975159,-8.1621,0.000272,16.0043,0.093684,261,0.2600,0.2614,30.000,-129.204,3.535,0.000,62.770927,25.1243,0.000000
2,1 May 2024 20:06:37.000,-203.975159,-8.2224,0.000270,16.0100,0.091484,265,0.2640,0.2654,30.000,-129.204,3.533,0.000,63.510938,25.1834,0.000000
2,1 May 2024 20:06:40.000,-203.975159,-8.2826,0.000267,16.0150,0.089380,269,0.2680,0.2694,30.000,-129.204,3.531,0.000,64.250955,25.2415,0.000000
2,1 May 2024 20:06:43.000,-203.975159,-8.3425,0.000264,16.0032,0.086626,272,0.2710,0.2724,30.000,-129.204,3.529,0.000,64.990979,25.2846,0.000000
2,1 May 2024 20:06:46.000,-203.975159,-8.4022,0.000262,16.0069,0.084412,276,0.2750,0.2764,30.000,-129.204,3.527,0.000,65.731009,25.3416,0.000000
2,1 May 2024 20:06:49.000,-203.975159,-8.4617,0.000259,16.0098,0.082293,280,0.2790,0.2804,30.000,-129.204,3.525,0.000,66.471044,25.3977,0.000000
2,1 May 2024 20:06:52.000,-203.975159,-8.5210,0.000257,16.0121,0.080264,284,0.2830,0.2844,30.000,-129.204,3.523,0.000,67.211087,25.4530,0.000000
2,1 May 2024 20:06:55.000,-203.975159,-8.5802,0.000254,16.0138,0.078325,288,0.2870,0.2885,30.000,-129.204,3.521,0.000,67.951135,25.5074,0.000000
2,1 May 2024 20:06:58.000,-203.975159,-8.6391,0.000252,16.0148,0.076183,292,0.2910,0.2925,30.000,-129.204,3.519,0.000,68.691189,25.5616,0.000000
2,1 May 2024 20:07:01.000,-203.975159,-8.6978,0.000250,16.0004,0.073731,295,0.2940,0.2955,30.000,-129.204,3.517,0.000,69.431249,25.6015,0.000000
2,1 May 2024 20:07:04.000,-203.975159,-8.7563,0.000247,16.0004,0.072052,299,0.2980,0.2995,30.000,-129.204,3.515,0.000,70.171315,25.6538,0.000000
2,1 May 2024 20:07:07.000,-203.975159,-8.8146,0.000245,16.0141,0.070563,304,0.3030,0.3045,30.000,-129.204,3.513,0.000,70.911387,25.7188,0.000000
2,1 May 2024 20:07:10.000,-203.975159,-8.8728,0.000243,16.0127,0.068761,308,0.3070,0.3085,30.000,-129.204,3.511,0.000,71.651464,25.7699,0.000000
2,1 May 2024 20:07:13.000,-203.975159,-8.9307,0.000241,16.0109,0.066767,312,0.3110,0.3125,30.000,-129.204,3.509,0.000,72.391548,25.8208,0.000000
2,1 May 2024 20:07:16.000,-203.975159,-8.9884,0.000239,16.0084,0.065123,316,0.3150,0.3165,30.000,-129.204,3.508,0.000,73.131636,25.8705,0.000000
2,1 May 2024 20:07:19.000,-203.975159,-9.0460,0.000237,16.0055,0.063289,320,0.3190,0.3205,30.000,-129.204,3.506,0.000,73.871731,25.9200,0.000000
2,1 May 2024 20:07:22.000,-203.975159,-9.1033,0.000235,16.0021,0.061532,324,0.3230,0.3245,30.000,-129.204,3.504,0.000,74.611831,25.9689,0.000000
2,1 May 2024 20:07:25.000,-203.975159,-9.1605,0.000233,16.0114,0.060212,329,0.3280,0.3295,30.000,-129.204,3.502,0.000,75.351936,26.0290,0.000000
2,1 May 2024 20:07:28.000,-203.975159,-9.2175,0.000231,16.0069,0.058599,333,0.3320,0.3335,30.000,-129.204,3.500,0.000,76.092047,26.0765,0.000000
2,1 May 2024 20:07:31.000,-203.975159,-9.2743,0.000229,16.0020,0.057056,337,0.3360,0.3375,30.000,-129.204,3.499,0.000,76.832163,26.1233,0.000000
2,1 May 2024 20:07:34.000,-203.975159,-9.3309,0.000227,16.0093,0.055681,342,0.3410,0.3425,30.000,-129.204,3.497,0.000,77.572284,26.1815,0.000000
2,1 May 2024 20:07:37.000,-203.975159,-9.3874,0.000225,16.0034,0.054269,346,0.3450,0.3465,30.000,-129.204,3.495,0.000,78.312411,26.2270,0.000000
